91,26,56
10,36,82
82,85,74
48,86,59
37,55,38
41,43,72
40,71,97
27,87,97
90,98,62
96,88,26
78,11,88
86,15,13
66,63,59
95,93,35
70,36,53
45,11,43
99,89,42
97,88,82
75,95,10
88,67,88
39,61,40
59,57,53
46,25,16
50,93,98
89,35,36
34,94,62
83,67,30
29,55,51
27,87,97
43,53,87
35,60,36
66,77,13
77,85,29
89,76,62
58,69,38
28,43,75
73,16,52
48,86,59
26,26,90
26,54,48
10,36,82
21,57,39
66,41,28
16,24,58
82,85,74
73,87,62
44,14,90
76,46,76
73,16,52
91,88,16
27,87,97
10,52,97
21,84,55
78,11,88
98,12,16
88,67,88
72,75,60
71,19,53
56,29,46
24,17,92
37,71,75
25,48,64
75,95,10
70,36,53
86,49,17
77,85,29
90,88,54
93,36,62
28,77,89
24,86,49
95,56,50
67,28,99
21,84,55
77,85,29
73,87,62
24,90,37
72,37,18
99,59,43
26,83,61
27,52,78
20,90,22
83,22,68
69,81,40
77,85,29
40,71,97
18,98,90
31,95,17
83,98,12
94,44,32
82,85,74
77,85,29
58,99,31
34,13,58
72,65,47
35,64,97
90,88,54
62,13,92
73,95,21
27,52,78
25,26,33
91,26,56
16,62,22
56,90,12
89,33,84
67,28,99
46,40,92
41,57,49
83,22,68
66,63,59
21,57,39
34,13,58
59,89,33
69,92,88
93,26,10
82,85,74
76,49,18
73,16,52
72,37,18
68,44,83
67,41,77
91,26,56
78,11,88
19,20,73
79,85,56
66,41,28
17,33,24
46,25,16
70,48,76
91,26,56
84,33,54
16,20,88
65,64,30
45,77,41
31,64,16
37,55,38
22,10,37
43,25,36
88,67,88
82,85,74
83,68,55
53,75,13
31,95,17
41,57,49
25,48,64
24,90,37
10,77,66
37,57,88
77,85,29
27,87,97
34,13,58
88,16,68
31,95,17
29,25,37
59,89,33
34,13,58
28,21,39
90,98,62
29,25,37
31,95,17
65,64,30
83,68,55
84,33,54
90,88,54
83,67,30
59,57,53
39,26,26
87,50,91
87,21,75
73,95,21
50,43,13
80,60,16
